Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;;
11/05/2004;07.00.00;4,6;1469;-200;27,5;1491;327;555;95;2301;1561;12,7;65,6;0,9620;;
11/05/2004;08.00.00;5,5;1553;-200;31,0;1575;383;508;120;2423;1779;14,5;59,8;0,9795;;
11/05/2004;09.00.00;4,8;1513;-200;26,0;1455;366;554;153;2182;1822;17,5;49,8;0,9877;;
11/05/2004;10.00.00;4,5;1395;-200;22,6;1368;322;605;163;2032;1675;21,9;35,2;0,9128;;
11/05/2004;11.00.00;3;1209;-200;18,3;1248;188;712;119;1891;1295;23,5;29,5;0,8435;;
11/05/2004;12.00.00;2,5;1142;-200;13,9;1115;144;776;96;1735;1091;24,3;29,8;0,8926;;
11/05/2004;13.00.00;2,3;1140;-200;14,4;1129;132;765;94;1728;1023;23,8;31,7;0,9212;;
11/05/2004;14.00.00;2;1105;-200;11,6;1035;117;826;86;1643;877;24,2;31,2;0,9257;;
11/05/2004;15.00.00;1,9;1131;-200;12,2;1058;121;824;91;1664;931;26,5;27,2;0,9282;;
11/05/2004;16.00.00;1,9;1162;-200;12,4;1064;124;832;97;1675;913;25,7;28,4;0,9248;;
11/05/2004;17.00.00;3,5;1336;-200;21,1;1326;188;674;125;1923;1255;26,3;27,5;0,9306;;
11/05/2004;18.00.00;4,6;1533;-200;29,9;1549;226;573;140;2233;1571;24,4;31,6;0,9545;;
11/05/2004;19.00.00;6,3;1650;-200;34,3;1649;266;528;158;2345;1779;23,1;35,3;0,9845;;
11/05/2004;20.00.00;5;1535;-200;26,1;1458;269;568;159;2120;1735;21,1;40,2;0,9970;;
11/05/2004;21.00.00;3,3;1382;-200;18,1;1243;183;632;128;1941;1511;19,2;52,3;1,1516;;
11/05/2004;22.00.00;2,7;1335;-200;14,2;1122;167;673;114;1840;1424;18,1;58,7;1,2072;;
11/05/2004;23.00.00;2,2;1267;-200;12,4;1064;138;706;100;1766;1348;17,3;58,8;1,1494;;
12/05/2004;00.00.00;1,7;1122;-200;8,7;926;105;805;88;1619;1174;16,9;58,8;1,1250;;
12/05/2004;01.00.00;0,8;986;-200;5,2;771;54;964;67;1518;947;17,6;57,6;1,1484;;
12/05/2004;02.00.00;0,8;966;-200;4,6;744;58;967;65;1511;935;15,6;63,9;1,1287;;
12/05/2004;03.00.00;0,6;919;-200;3,1;661;-200;1089;-200;1468;838;14,9;65,7;1,1073;;
12/05/2004;04.00.00;-200;872;-200;2,7;632;37;1132;47;1403;768;15,6;62,2;1,0961;;
12/05/2004;05.00.00;0,8;967;-200;4,7;749;84;996;57;1517;881;14,0;68,3;1,0884;;
12/05/2004;06.00.00;1,5;1152;-200;9,6;964;134;800;73;1705;1096;14,5;65,7;1,0804;;
12/05/2004;07.00.00;4,1;1500;-200;23,6;1393;279;560;95;2163;1495;15,5;62,2;1,0875;;
12/05/2004;08.00.00;5,9;1754;-200;37,4;1716;333;452;110;2667;1895;17,0;56,8;1,0909;;
12/05/2004;09.00.00;5,1;1558;-200;26,6;1469;336;525;121;2281;1758;18,8;52,4;1,1285;;
12/05/2004;10.00.00;3,9;1446;-200;22,0;1350;280;568;108;2140;1630;19,7;51,9;1,1796;;
12/05/2004;11.00.00;3,4;1349;-200;17,9;1236;275;627;125;1964;1530;20,9;44,6;1,0872;;
12/05/2004;12.00.00;3,3;1452;-200;22,7;1371;207;576;117;2138;1622;21,9;43,3;1,1265;;
12/05/2004;13.00.00;5,1;1676;-200;29,3;1534;305;496;131;2413;1828;20,4;55,7;1,3205;;
12/05/2004;14.00.00;3,1;1327;-200;14,7;1139;236;658;126;1894;1323;17,4;67,0;1,3250;;
12/05/2004;15.00.00;2,5;1248;-200;12,6;1072;183;713;114;1797;1188;17,1;64,0;1,2413;;
12/05/2004;16.00.00;2,4;1250;-200;12,7;1074;162;724;123;1806;1166;17,3;61,1;1,1957;;
12/05/2004;17.00.00;2,8;1222;-200;13,0;1084;157;727;116;1797;1108;17,7;56,3;1,1300;;
12/05/2004;18.00.00;2,9;1159;-200;13,4;1097;136;748;107;1709;995;17,4;48,6;0,9559;;
12/05/2004;19.00.00;3,4;1192;-200;14,8;1143;166;740;123;1767;1108;17,6;43,7;0,8698;;
12/05/2004;20.00.00;2,2;1074;-200;9,4;954;136;846;112;1570;956;16,7;47,2;0,8920;;
12/05/2004;21.00.00;1,6;984;-200;6,9;851;112;959;101;1452;817;16,8;45,6;0,8636;;
12/05/2004;22.00.00;1,3;970;-200;5,2;773;87;1026;91;1425;658;16,1;52,0;0,9460;;
12/05/2004;23.00.00;1,3;987;-200;5,7;800;86;989;88;1462;658;15,5;57,1;0,9960;;
13/05/2004;00.00.00;1,6;1003;-200;6,5;836;98;949;96;1455;748;16,2;50,2;0,9156;;
13/05/2004;01.00.00;1,2;933;-200;4,7;747;62;1045;75;1405;569;16,4;50,5;0,9380;;
13/05/2004;02.00.00;0,6;859;-200;2,5;620;32;1201;47;1316;445;16,2;52,8;0,9626;;
13/05/2004;03.00.00;0,4;815;-200;1,4;538;-200;1412;-200;1272;379;16,0;53,7;0,9723;;
13/05/2004;04.00.00;-200;792;-200;1,0;501;21;1554;25;1252;354;16,2;53,0;0,9672;;
13/05/2004;05.00.00;0,4;835;-200;1,7;560;41;1409;49;1317;407;16,2;53,7;0,9799;;
13/05/2004;06.00.00;1;975;-200;4,5;736;86;1069;85;1459;611;15,9;55,3;0,9910;;
13/05/2004;07.00.00;2;1133;-200;9,4;957;174;815;106;1652;944;16,2;55,6;1,0151;;
13/05/2004;08.00.00;3,6;1347;-200;17,9;1237;264;645;136;1984;1328;16,0;59,3;1,0711;;
13/05/2004;09.00.00;2,4;1122;-200;10,6;1000;211;783;119;1663;1085;16,6;55,6;1,0420;;
13/05/2004;10.00.00;2,4;1152;-200;11,0;1014;208;774;122;1714;1139;17,4;51,8;1,0220;;
13/05/2004;11.00.00;1,6;1020;-200;7,2;866;139;907;90;1554;799;17,6;49,7;0,9944;;
13/05/2004;12.00.00;1,9;1066;-200;8,7;927;138;846;97;1608;804;17,2;52,8;1,0236;;
13/05/2004;13.00.00;2,4;1105;-200;11,1;1016;142;789;98;1736;930;18,2;49,6;1,0268;;
13/05/2004;14.00.00;1,7;1056;-200;7,9;894;131;891;93;1576;771;19,5;45,0;1,0114;;
13/05/2004;15.00.00;2,1;1084;-200;9,8;970;132;818;98;1626;845;19,5;45,5;1,0189;;
13/05/2004;16.00.00;3,1;1288;-200;16,4;1191;178;691;123;1910;1192;19,8;44,3;1,0104;;
13/05/2004;17.00.00;4,6;1390;-200;22,6;1368;228;605;148;2092;1494;20,3;43,1;1,0114;;
13/05/2004;18.00.00;4,5;1374;-200;20,2;1303;232;636;148;2036;1457;20,3;44,4;1,0457;;
13/05/2004;19.00.00;3,9;1378;-200;21,7;1342;204;612;133;2076;1489;19,8;47,9;1,0920;;
13/05/2004;20.00.00;4,6;1428;-200;21,2;1329;250;594;141;2102;1602;19,1;52,3;1,1486;;
13/05/2004;21.00.00;3,3;1336;-200;15,9;1176;208;656;131;1891;1468;18,2;54,7;1,1336;;
13/05/2004;22.00.00;2,7;1234;-200;12,0;1049;158;746;121;1733;1274;17,8;55,0;1,1097;;
13/05/2004;23.00.00;3,3;1300;-200;17,4;1221;197;648;123;1946;1401;17,5;56,4;1,1175;;
14/05/2004;00.00.00;2,5;1246;-200;15,0;1150;152;654;107;1873;1354;17,3;57,8;1,1298;;
14/05/2004;01.00.00;2,1;1141;-200;11,1;1017;112;740;104;1690;1188;16,8;57,5;1,0912;;
14/05/2004;02.00.00;1,3;1014;-200;6,9;853;75;883;91;1538;975;16,3;57,0;1,0484;;
14/05/2004;03.00.00;1;938;-200;5,1;769;-200;978;-200;1463;816;16,2;56,3;1,0262;;
14/05/2004;04.00.00;-200;988;-200;6,1;814;74;908;87;1512;921;15,5;59,9;1,0498;;
14/05/2004;05.00.00;1,2;983;-200;6,5;833;116;894;102;1524;1012;16,0;58,3;1,0481;;
14/05/2004;06.00.00;1,5;1033;-200;8,4;917;118;882;95;1617;905;17,2;52,3;1,0169;;
14/05/2004;07.00.00;3,7;1388;-200;22,8;1372;272;601;140;2105;1449;18,5;49,4;1,0397;;
14/05/2004;08.00.00;-200;1512;-200;29,1;1530;-200;527;-200;2326;1725;20,0;45,6;1,0524;;
14/05/2004;09.00.00;3,3;1148;-200;13,6;1104;258;723;138;1713;1301;21,0;37,9;0,9313;;
14/05/2004;10.00.00;2,5;1095;-200;11,1;1019;186;815;113;1618;1181;22,8;32,4;0,8870;;
14/05/2004;11.00.00;1,9;987;-200;10,0;979;130;923;101;1515;962;25,5;25,6;0,8218;;
14/05/2004;12.00.00;2;984;-200;10,5;998;134;905;97;1523;862;25,9;23,6;0,7771;;
14/05/2004;13.00.00;2,5;1072;-200;13,0;1084;148;843;114;1622;1017;27,7;20,8;0,7599;;
14/05/2004;14.00.00;2,1;1048;-200;12,5;1068;147;869;110;1573;993;27,1;21,6;0,7618;;
14/05/2004;15.00.00;2,1;1042;-200;11,4;1029;123;907;103;1540;879;28,4;20,2;0,7697;;
14/05/2004;16.00.00;2,3;1113;-200;13,1;1086;138;882;119;1584;926;28,1;21,9;0,8184;;
14/05/2004;17.00.00;3;1146;-200;14,9;1145;162;836;126;1647;1011;27,6;22,3;0,8116;;
14/05/2004;18.00.00;4,1;1239;-200;19,1;1272;214;748;144;1790;1380;25,2;24,3;0,7671;;
14/05/2004;19.00.00;4,5;1302;-200;21,8;1346;230;706;164;1880;1698;24,6;25,1;0,7636;;
14/05/2004;20.00.00;3,5;1181;-200;16,1;1183;191;792;148;1711;1432;23,1;27,2;0,7575;;
14/05/2004;21.00.00;2,1;1068;-200;11,6;1037;128;869;119;1567;1217;22,0;28,6;0,7483;;
14/05/2004;22.00.00;2,3;1135;-200;12,4;1065;138;803;111;1630;1317;20,8;34,5;0,8365;;
14/05/2004;23.00.00;1,9;1121;-200;10,4;992;126;844;115;1505;1255;20,4;35,3;0,8352;;
15/05/2004;00.00.00;1,9;1131;-200;9,7;965;107;843;103;1520;1223;19,1;38,3;0,8381;;
15/05/2004;01.00.00;1,2;947;-200;5,7;798;67;964;81;1395;930;18,0;40,5;0,8271;;
15/05/2004;02.00.00;1;935;-200;5,4;786;55;964;71;1389;954;17,4;43,4;0,8553;;
15/05/2004;03.00.00;1,1;941;-200;5,6;792;-200;975;-200;1397;889;14,8;50,6;0,8489;;
15/05/2004;04.00.00;-200;867;-200;4,4;734;48;1043;58;1324;808;14,6;51,4;0,8489;;
15/05/2004;05.00.00;0,5;839;-200;2,8;638;33;1171;44;1271;643;15,7;46,9;0,8329;;
15/05/2004;06.00.00;0,6;873;-200;3,9;704;41;1091;49;1322;756;15,3;49,7;0,8552;;
15/05/2004;07.00.00;1,4;1065;-200;9,1;942;106;890;68;1576;1067;16,0;47,4;0,8564;;
15/05/2004;08.00.00;2,6;1187;-200;13,6;1104;208;727;108;1721;1391;17,6;43,3;0,8647;;
15/05/2004;09.00.00;2,8;1249;-200;15,8;1174;193;712;117;1774;1486;20,3;37,4;0,8807;;
15/05/2004;10.00.00;2,6;1157;-200;12,7;1072;191;802;127;1653;1327;23,1;30,3;0,8425;;
15/05/2004;11.00.00;1,6;988;-200;8,6;924;113;1015;93;1463;835;25,0;24,2;0,7568;;
15/05/2004;12.00.00;1,7;1025;-200;9,4;955;111;997;94;1457;834;25,6;23,5;0,7611;;
15/05/2004;13.00.00;1,7;997;-200;9,2;947;106;998;87;1460;815;25,5;22,6;0,7288;;
15/05/2004;14.00.00;1,3;916;-200;6,4;829;82;1124;75;1333;621;26,1;21,1;0,7023;;
15/05/2004;15.00.00;1,4;965;-200;8,3;910;79;1056;81;1389;643;28,2;19,4;0,7303;;
15/05/2004;16.00.00;1,4;985;-200;8,1;903;90;1059;86;1437;712;27,4;20,5;0,7379;;
15/05/2004;17.00.00;1,7;1026;-200;8,5;920;104;1037;97;1455;746;26,0;22,7;0,7532;;
15/05/2004;18.00.00;2,3;1125;-200;11,0;1016;148;910;117;1564;991;23,8;27,1;0,7858;;
15/05/2004;19.00.00;2,5;1159;-200;12,1;1054;158;878;120;1603;1046;23,0;28,7;0,7976;;
15/05/2004;20.00.00;3,3;1284;-200;15,0;1149;234;780;149;1725;1304;21,7;31,8;0,8191;;
15/05/2004;21.00.00;2,2;1101;-200;10,2;986;163;852;124;1574;1100;20,9;33,2;0,8098;;
15/05/2004;22.00.00;1,6;1101;-200;9,9;972;95;879;97;1552;1001;20,2;34,3;0,8017;;
15/05/2004;23.00.00;2,6;1183;-200;12,0;1049;146;762;112;1594;1290;19,6;37,0;0,8325;;
16/05/2004;00.00.00;2,3;1132;-200;10,5;996;102;822;95;1564;1205;18,1;40,9;0,8441;;
16/05/2004;01.00.00;1,5;998;-200;7,1;859;90;919;88;1450;1045;17,0;43,3;0,8341;;
16/05/2004;02.00.00;0,9;911;-200;4,6;743;41;1052;54;1370;739;16,7;43,4;0,8193;;
16/05/2004;03.00.00;0,8;875;-200;4,2;721;-200;1083;-200;1328;683;15,9;44,7;0,8009;;
16/05/2004;04.00.00;-200;808;-200;2,6;630;30;1234;43;1256;573;15,2;45,5;0,7830;;
16/05/2004;05.00.00;0,4;792;-200;2,2;599;32;1262;45;1235;564;13,5;50,1;0,7706;;
16/05/2004;06.00.00;0,4;822;-200;2,0;581;34;1326;47;1256;602;14,2;49,9;0,8025;;
16/05/2004;07.00.00;0,8;918;-200;4,2;721;57;1069;58;1353;785;13,8;51,4;0,8059;;
16/05/2004;08.00.00;0,9;975;-200;5,2;774;73;1001;69;1393;878;16,3;45,1;0,8286;;
16/05/2004;09.00.00;1,6;1047;-200;8,2;908;119;913;89;1458;981;19,2;35,4;0,7812;;
16/05/2004;10.00.00;2;1053;-200;9,8;970;138;930;105;1473;991;25,5;21,1;0,6770;;
16/05/2004;11.00.00;1,6;1017;-200;7,9;897;96;1013;92;1400;780;28,2;19,0;0,7164;;
16/05/2004;12.00.00;1,4;1021;-200;7,7;889;80;1022;82;1405;684;29,5;19,8;0,8013;;
16/05/2004;13.00.00;0,9;941;-200;4,8;753;45;1173;56;1311;468;30,6;19,4;0,8348;;
16/05/2004;14.00.00;0,9;991;-200;5,3;776;45;1122;60;1375;468;29,9;22,0;0,9181;;
16/05/2004;15.00.00;1,2;1117;-200;7,1;862;54;995;64;1476;530;31,5;21,9;0,9970;;
16/05/2004;16.00.00;1,4;1217;-200;9,2;947;66;887;85;1566;648;31,2;24,6;1,0987;;
16/05/2004;17.00.00;1,9;1248;-200;10,1;982;95;880;107;1617;746;30,4;26,5;1,1347;;
16/05/2004;18.00.00;1,8;1242;-200;9,9;973;99;856;106;1632;819;26,8;33,5;1,1602;;
16/05/2004;19.00.00;2,7;1403;-200;15,1;1151;147;747;125;1820;1125;25,5;37,4;1,1995;;
16/05/2004;20.00.00;2,4;1238;-200;10,6;999;129;833;118;1648;1013;23,7;39,4;1,1381;;
16/05/2004;21.00.00;1,6;1093;-200;7,0;858;96;975;95;1495;816;22,9;37,0;1,0197;;
16/05/2004;22.00.00;1,4;1034;-200;5,9;805;92;1030;97;1416;750;20,8;36,3;0,8775;;
16/05/2004;23.00.00;1,4;934;-200;5,6;795;88;1098;93;1328;673;20,3;28,5;0,6686;;
17/05/2004;00.00.00;1,4;913;-200;5,4;785;89;1110;85;1273;692;19,6;26,5;0,5974;;
17/05/2004;01.00.00;0,9;835;-200;3,7;691;52;1265;67;1182;517;19,1;25,9;0,5673;;
17/05/2004;02.00.00;0,5;773;-200;1,8;568;25;1474;37;1113;392;18,4;27,6;0,5799;;
17/05/2004;03.00.00;0,4;771;-200;1,4;533;-200;1566;-200;1110;360;17,4;30,2;0,5945;;
17/05/2004;04.00.00;-200;805;-200;1,4;534;28;1454;40;1112;409;16,3;34,1;0,6257;;
17/05/2004;05.00.00;0,5;930;-200;3,5;684;65;1059;75;1220;779;15,8;36,5;0,6535;;
17/05/2004;06.00.00;1,3;1009;-200;7,0;859;132;944;102;1420;1016;16,0;38,1;0,6879;;
17/05/2004;07.00.00;2,6;1196;-200;14,4;1131;216;775;113;1675;1243;17,6;35,0;0,6965;;
17/05/2004;08.00.00;2;1010;-200;8,9;937;180;945;142;1444;949;18,5;31,2;0,6611;;
17/05/2004;09.00.00;1,8;990;-200;8,6;924;140;974;90;1404;861;19,8;28,5;0,6520;;
17/05/2004;10.00.00;1,7;988;-200;8,5;918;141;1007;94;1393;850;22,3;24,1;0,6394;;
17/05/2004;11.00.00;1,5;979;-200;8,3;910;123;1028;92;1396;788;24,2;21,7;0,6451;;
17/05/2004;12.00.00;1,9;1029;-200;10,1;983;129;950;97;1470;879;25,1;20,8;0,6516;;
17/05/2004;13.00.00;1,7;984;-200;9,1;945;115;990;88;1423;747;25,8;19,5;0,6392;;
17/05/2004;14.00.00;1,5;985;-200;8,5;919;104;1028;86;1387;700;26,3;18,9;0,6344;;
17/05/2004;15.00.00;1,7;981;-200;7,7;886;129;1054;99;1363;695;25,8;18,6;0,6080;;
17/05/2004;16.00.00;1,7;1020;-200;9,0;941;138;1016;95;1425;756;25,7;19,4;0,6304;;
17/05/2004;17.00.00;2,4;1106;-200;13,4;1097;135;902;105;1552;941;26,7;17,1;0,5909;;
17/05/2004;18.00.00;3,1;1153;-200;15,6;1168;163;842;121;1644;1021;24,3;19,8;0,5933;;
17/05/2004;19.00.00;3,4;1215;-200;17,8;1234;180;796;125;1735;1167;23,5;20,8;0,5937;;
17/05/2004;20.00.00;3;1094;-200;12,7;1072;170;888;122;1545;1105;22,0;24,0;0,6263;;
17/05/2004;21.00.00;1,2;944;-200;6,4;832;72;1072;81;1350;712;21,1;26,2;0,6481;;
17/05/2004;22.00.00;1,2;964;-200;7,1;861;69;1014;73;1398;735;20,9;28,8;0,7014;;
17/05/2004;23.00.00;1,3;1003;-200;7,4;872;79;988;80;1439;851;20,2;31,2;0,7304;;
18/05/2004;00.00.00;1;914;-200;5,2;774;53;1091;65;1323;706;20,0;31,5;0,7262;;
18/05/2004;01.00.00;0,4;839;-200;2,4;609;36;1276;59;1286;643;20,8;32,3;0,7813;;
18/05/2004;02.00.00;0,3;830;-200;2,0;582;30;1310;50;1264;608;20,0;34,5;0,7954;;
18/05/2004;03.00.00;0,2;812;-200;1,2;521;-200;1413;-200;1233;469;21,2;32,9;0,8178;;
18/05/2004;04.00.00;-200;832;-200;1,5;547;15;1320;23;1254;469;18,3;40,0;0,8345;;
18/05/2004;05.00.00;0,5;903;-200;3,1;656;38;1155;37;1361;618;17,0;44,6;0,8593;;
18/05/2004;06.00.00;0,9;1022;-200;6,3;825;68;931;54;1487;931;17,1;45,3;0,8784;;
18/05/2004;07.00.00;2,7;1378;-200;19,3;1277;192;628;94;1970;1519;17,1;46,5;0,9010;;
18/05/2004;08.00.00;6,5;1745;-200;38,9;1748;346;484;139;2605;2054;18,8;39,7;0,8547;;
18/05/2004;09.00.00;3,2;1326;-200;14,6;1137;225;719;115;1760;1550;20,3;38,1;0,8946;;
18/05/2004;10.00.00;2,4;1215;-200;12,3;1062;199;794;119;1650;1381;25,3;27,0;0,8565;;
18/05/2004;11.00.00;1,9;1138;-200;11,0;1015;140;854;103;1604;1115;27,4;22,8;0,8219;;
18/05/2004;12.00.00;2,7;1244;-200;15,4;1162;162;765;123;1735;1189;30,0;20,0;0,8338;;
18/05/2004;13.00.00;2,9;1261;-200;17,0;1210;173;736;126;1769;1200;30,9;19,1;0,8394;;
18/05/2004;14.00.00;2;1182;-200;12,5;1066;121;818;106;1663;965;30,6;20,2;0,8719;;
18/05/2004;15.00.00;2,3;1208;-200;13,8;1111;133;783;127;1653;1018;32,2;18,9;0,8964;;
18/05/2004;16.00.00;1,9;1158;-200;10,1;981;96;862;105;1573;775;31,7;19,5;0,8981;;
18/05/2004;17.00.00;3;1346;-200;19,3;1278;141;701;130;1873;1193;30,9;20,5;0,8996;;
18/05/2004;18.00.00;4,4;1443;-200;22,7;1371;221;664;160;1988;1425;27,5;24,7;0,8899;;
18/05/2004;19.00.00;4,7;1440;-200;25,5;1443;232;635;162;2068;1594;25,8;27,0;0,8821;;
18/05/2004;20.00.00;3,4;1232;-200;15,8;1173;174;751;135;1750;1284;23,7;30,0;0,8633;;
18/05/2004;21.00.00;2,4;1159;-200;12,3;1061;138;812;122;1648;1174;22,2;33,4;0,8806;;
18/05/2004;22.00.00;1,2;1081;-200;8,7;929;65;910;75;1518;937;21,1;36,5;0,9019;;
18/05/2004;23.00.00;1,7;1083;-200;8,3;911;107;883;96;1507;985;20,2;38,6;0,9016;;
19/05/2004;00.00.00;1,2;1069;-200;7,7;887;70;859;84;1542;1041;19,3;43,0;0,9535;;
19/05/2004;01.00.00;0,7;940;-200;4,2;724;44;1012;68;1407;867;19,2;43,6;0,9591;;
19/05/2004;02.00.00;0,5;901;-200;3,0;653;41;1094;65;1367;822;18,4;45,7;0,9599;;
19/05/2004;03.00.00;0,3;848;-200;1,8;571;-200;1224;-200;1297;624;18,7;44,3;0,9453;;
19/05/2004;04.00.00;-200;846;-200;2,2;598;33;1211;52;1332;669;16,3;51,4;0,9468;;
19/05/2004;05.00.00;0,3;848;-200;2,2;598;32;1219;46;1318;628;17,0;49,2;0,9459;;
19/05/2004;06.00.00;0,7;980;-200;5,7;800;46;983;54;1462;810;16,4;52,1;0,9612;;
19/05/2004;07.00.00;3,1;1408;-200;20,9;1321;173;618;94;2044;1495;16,4;53,4;0,9863;;
19/05/2004;08.00.00;6,2;1716;-200;36,7;1701;320;490;155;2545;2018;18,6;46,8;0,9900;;
19/05/2004;09.00.00;4,6;1475;-200;22,0;1351;294;625;165;2006;1696;21,0;41,1;1,0104;;
19/05/2004;10.00.00;2,6;1262;-200;13,4;1096;182;772;134;1711;1340;26,4;28,9;0,9785;;
19/05/2004;11.00.00;2,1;1156;-200;11,5;1034;154;813;122;1640;1123;27,7;26,3;0,9652;;
19/05/2004;12.00.00;2;1192;-200;13,4;1097;118;796;113;1688;971;30,1;22,1;0,9281;;
19/05/2004;13.00.00;2,2;1233;-200;15,2;1154;116;746;115;1740;1000;31,0;22,9;1,0144;;
19/05/2004;14.00.00;2,1;1208;-200;13,0;1083;121;792;118;1702;891;31,0;22,6;1,0012;;
19/05/2004;15.00.00;2,3;1215;-200;14,0;1116;116;784;125;1715;852;31,6;21,0;0,9590;;
19/05/2004;16.00.00;2,5;1251;-200;15,5;1165;144;747;135;1774;975;30,4;24,7;1,0526;;
19/05/2004;17.00.00;3,4;1358;-200;19,3;1278;176;689;149;1899;1192;28,8;26,3;1,0271;;
19/05/2004;18.00.00;4,3;1379;-200;21,9;1349;214;645;162;1961;1373;26,4;30,1;1,0204;;
19/05/2004;19.00.00;3,8;1379;-200;21,1;1326;191;659;151;1961;1307;24,7;31,5;0,9672;;
19/05/2004;20.00.00;3,8;1373;-200;18,4;1252;205;670;154;1889;1325;22,9;36,5;1,0083;;
19/05/2004;21.00.00;2;1197;-200;9,3;950;110;823;118;1592;918;20,8;41,8;1,0155;;
19/05/2004;22.00.00;1,7;1238;-200;9,0;940;95;815;103;1622;877;19,7;47,1;1,0666;;
19/05/2004;23.00.00;2;1255;-200;9,6;963;126;781;122;1665;1024;18,9;52,2;1,1313;;
20/05/2004;00.00.00;1,5;1164;-200;8,2;908;90;821;102;1574;1019;18,5;50,1;1,0539;;
20/05/2004;01.00.00;0,8;1046;-200;5,8;803;48;900;73;1490;823;18,0;53,0;1,0832;;
20/05/2004;02.00.00;0,5;956;-200;3,1;661;38;1043;59;1398;701;18,4;51,7;1,0819;;
20/05/2004;03.00.00;0,3;885;-200;1,7;565;-200;1217;-200;1329;542;19,8;46,2;1,0560;;
20/05/2004;04.00.00;-200;877;-200;1,6;549;14;1265;26;1317;463;19,6;47,7;1,0736;;
20/05/2004;05.00.00;0,3;925;-200;2,3;609;26;1168;35;1363;533;17,3;54,1;1,0582;;
20/05/2004;06.00.00;0,9;1086;-200;6,6;837;83;885;68;1553;906;15,8;59,0;1,0495;;
20/05/2004;07.00.00;2,8;1490;-200;19,6;1286;188;593;97;2053;1447;16,6;55,9;1,0486;;
20/05/2004;08.00.00;5,4;1763;-200;32,9;1617;253;489;146;2503;1835;18,7;52,8;1,1279;;
20/05/2004;09.00.00;4;1462;-200;18,1;1242;149;637;83;1961;1552;20,7;46,4;1,1227;;
20/05/2004;10.00.00;2,2;1232;-200;12,4;1062;155;787;117;1707;1092;26,1;30,0;0,9972;;
20/05/2004;11.00.00;2,2;1239;-200;12,5;1067;146;779;117;1702;1071;28,6;25,8;0,9989;;
20/05/2004;12.00.00;2;1218;-200;12,0;1051;121;796;108;1689;881;30,3;23,3;0,9869;;
20/05/2004;13.00.00;2;1235;-200;13,3;1094;111;756;107;1729;907;31,3;22,3;1,0043;;
20/05/2004;14.00.00;1,9;1196;-200;12,3;1061;116;791;120;1649;899;31,1;22,3;0,9888;;
20/05/2004;15.00.00;2,7;1288;-200;16,0;1179;167;717;150;1799;1074;32,4;20,4;0,9732;;
20/05/2004;16.00.00;2,2;1248;-200;13,7;1108;145;772;138;1701;969;32,6;19,3;0,9350;;
20/05/2004;17.00.00;3,5;1401;-200;21,7;1342;192;663;148;1959;1267;31,2;20,3;0,9064;;
20/05/2004;18.00.00;4,1;1401;-200;23,7;1396;231;645;168;2009;1402;27,7;24,8;0,9106;;
20/05/2004;19.00.00;4,4;1444;-200;22,1;1354;248;655;172;1956;1437;25,7;27,9;0,9080;;
20/05/2004;20.00.00;4,5;1379;-200;20,6;1312;267;683;179;1870;1382;24,1;29,9;0,8879;;
20/05/2004;21.00.00;2,9;1251;-200;13,4;1097;181;771;143;1680;1280;22,2;34,4;0,9072;;
20/05/2004;22.00.00;2,6;1269;-200;12,8;1077;163;773;137;1706;1250;20,7;38,0;0,9149;;
20/05/2004;23.00.00;2,1;1242;-200;12,3;1060;141;745;117;1693;1359;20,2;42,8;0,9983;;
21/05/2004;00.00.00;1,2;1045;-200;6,8;850;78;889;93;1506;1102;20,5;42,0;1,0004;;
21/05/2004;01.00.00;0,6;937;-200;3,8;698;42;1039;64;1382;768;20,1;42,0;0,9763;;
21/05/2004;02.00.00;0,3;875;-200;2,5;622;35;1167;58;1331;656;20,0;41,5;0,9571;;
21/05/2004;03.00.00;0,3;889;-200;2,7;633;-200;1123;-200;1344;683;16,3;51,6;0,9461;;
21/05/2004;04.00.00;-200;888;-200;2,8;640;33;1089;47;1330;670;16,5;50,2;0,9320;;
21/05/2004;05.00.00;0,3;881;-200;2,6;624;38;1135;47;1319;656;16,4;50,2;0,9310;;
21/05/2004;06.00.00;0,7;998;-200;7,0;856;65;894;62;1488;926;14,9;54,7;0,9203;;
21/05/2004;07.00.00;4,2;1517;-200;26,2;1460;296;551;113;2205;1677;16,4;51,3;0,9474;;
21/05/2004;08.00.00;4,8;1522;-200;28,2;1509;303;543;126;2275;1828;18,2;46,2;0,9575;;
21/05/2004;09.00.00;3,4;1417;-200;20,2;1303;244;635;139;1964;1752;20,7;40,0;0,9639;;
21/05/2004;10.00.00;2,8;1329;-200;17,1;1214;216;700;148;1845;1581;26,5;27,0;0,9217;;
21/05/2004;11.00.00;1,8;1203;-200;11,2;1023;137;825;117;1622;1132;28,5;23,8;0,9150;;
21/05/2004;12.00.00;1,9;1234;-200;11,6;1037;120;788;106;1658;1037;29,7;23,7;0,9714;;
21/05/2004;13.00.00;2;1286;-200;13,2;1090;100;750;98;1719;1023;31,7;21,7;0,9966;;
21/05/2004;14.00.00;1,9;1298;-200;12,7;1075;103;749;98;1690;1022;31,7;21,5;0,9902;;
21/05/2004;15.00.00;2;1308;-200;13,0;1084;123;757;110;1724;989;32,8;19,5;0,9515;;
