Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH;;
11/11/2004;06.00.00;1,1;952;-200;6,1;814;250;804;89;1153;970;8,3;77,2;0,8464;;
11/11/2004;07.00.00;1,5;1019;-200;8,1;905;388;757;117;1244;1062;8,9;75,6;0,8667;;
11/11/2004;08.00.00;3,1;1287;-200;17,3;1218;758;580;190;1580;1304;9,2;81,7;0,9506;;
11/11/2004;09.00.00;6,8;1578;-200;32,3;1605;1247;429;211;2032;1643;9,9;83,4;1,0194;;
11/11/2004;10.00.00;5,4;1417;-200;24,1;1407;1110;490;190;1709;1488;10,2;82,3;1,0253;;
11/11/2004;11.00.00;4,5;1392;-200;21,0;1325;1145;511;194;1631;1465;11,2;80,7;1,0688;;
11/11/2004;12.00.00;3;1147;-200;12,7;1073;720;628;210;1415;1198;11,8;76,1;1,0516;;
11/11/2004;13.00.00;2,8;1150;-200;13,6;1105;557;629;199;1450;1160;12,5;71,3;1,0285;;
11/11/2004;14.00.00;3,9;1252;-200;18,0;1240;678;564;178;1614;1277;13,2;68,4;1,0346;;
11/11/2004;15.00.00;3,4;1186;-200;14,3;1125;659;617;184;1493;1171;12,5;73,2;1,0563;;
11/11/2004;16.00.00;3,2;1172;-200;13,7;1107;552;629;186;1449;1106;12,2;75,7;1,0693;;
11/11/2004;17.00.00;2,8;1109;-200;11,2;1021;395;689;168;1361;1036;11,5;78,1;1,0565;;
11/11/2004;18.00.00;3,9;1201;-200;16,5;1196;573;597;187;1546;1196;11,6;76,0;1,0354;;
11/11/2004;19.00.00;3,5;1189;-200;16,1;1183;463;603;166;1534;1170;12,0;73,3;1,0264;;
11/11/2004;20.00.00;4,7;1282;-200;20,6;1312;568;551;177;1671;1312;12,9;68,8;1,0175;;
11/11/2004;21.00.00;4,6;1207;-200;16,8;1203;706;625;207;1570;1251;13,1;69,6;1,0464;;
11/11/2004;22.00.00;1,2;904;-200;4,8;754;193;930;114;1172;805;12,3;73,4;1,0490;;
11/11/2004;23.00.00;1,1;900;-200;4,0;711;151;975;84;1153;736;12,7;71,0;1,0387;;
12/11/2004;00.00.00;1,2;932;-200;4,5;740;167;926;92;1180;774;12,9;69,9;1,0371;;
12/11/2004;01.00.00;1,6;968;-200;5,4;785;239;872;111;1209;826;12,9;70,5;1,0442;;
12/11/2004;02.00.00;0,7;827;-200;2,4;610;102;1092;71;1120;636;13,1;67,7;1,0198;;
12/11/2004;03.00.00;0,4;789;-200;1,2;515;-200;1276;-200;1054;516;13,1;67,6;1,0127;;
12/11/2004;04.00.00;-200;812;-200;1,6;549;55;1213;43;1079;531;13,8;64,0;1,0042;;
12/11/2004;05.00.00;0,6;811;-200;1,7;559;71;1170;50;1085;558;13,7;64,4;1,0036;;
12/11/2004;06.00.00;0,5;827;-200;1,7;560;79;1169;53;1087;565;13,9;63,8;1,0079;;
12/11/2004;07.00.00;0,6;849;-200;2,3;604;117;1086;67;1108;604;14,1;64,5;1,0287;;
12/11/2004;08.00.00;1,4;1001;-200;5,7;798;266;855;113;1257;794;14,0;66,1;1,0488;;
12/11/2004;09.00.00;2;1021;-200;7,9;896;340;741;140;1314;907;14,2;66,4;1,0673;;
12/11/2004;10.00.00;1,6;978;-200;6,4;831;257;807;116;1257;838;14,9;62,5;1,0529;;
12/11/2004;11.00.00;1,6;996;-200;6,9;855;311;793;122;1277;884;16,3;58,4;1,0729;;
12/11/2004;12.00.00;1,7;1014;-200;6,7;843;279;791;116;1297;866;16,9;56,5;1,0801;;
12/11/2004;13.00.00;2;1061;-200;8,7;928;267;730;118;1366;909;17,4;55,8;1,0980;;
12/11/2004;14.00.00;2,3;1092;-200;9,9;975;310;690;125;1418;990;17,4;57,3;1,1328;;
12/11/2004;15.00.00;2,4;1129;-200;11,4;1028;352;661;126;1480;1050;17,7;55,5;1,1127;;
12/11/2004;16.00.00;2,2;1077;-200;9,8;969;337;690;135;1405;1023;16,8;58,9;1,1199;;
12/11/2004;17.00.00;2,6;1153;-200;12,9;1079;358;635;140;1496;1103;17,0;57,5;1,1071;;
12/11/2004;18.00.00;4;1234;-200;16,6;1197;547;575;163;1597;1239;16,2;60,2;1,1003;;
12/11/2004;19.00.00;5,2;1319;-200;20,8;1319;600;539;178;1735;1384;16,7;58,0;1,0916;;
12/11/2004;20.00.00;3,9;1251;-200;18,8;1264;470;561;160;1677;1289;16,5;58,8;1,0921;;
12/11/2004;21.00.00;3,8;1165;-200;12,6;1070;522;650;166;1467;1180;15,8;61,1;1,0856;;
12/11/2004;22.00.00;1,6;954;-200;5,9;807;208;833;115;1243;855;15,7;60,8;1,0769;;
12/11/2004;23.00.00;1,5;971;-200;6,1;818;205;828;107;1252;857;15,9;59,6;1,0673;;
13/11/2004;00.00.00;1,6;961;-200;5,0;765;217;865;108;1212;811;15,6;60,0;1,0594;;
13/11/2004;01.00.00;1,5;952;-200;4,9;758;216;876;111;1203;794;15,6;60,1;1,0557;;
13/11/2004;02.00.00;1;875;-200;2,7;635;117;1037;75;1133;612;15,7;59,5;1,0534;;
13/11/2004;03.00.00;0,8;891;-200;2,7;633;-200;1035;-200;1137;590;15,7;60,1;1,0640;;
13/11/2004;04.00.00;1,3;1006;-200;5,0;765;174;848;88;1239;807;15,6;61,7;1,0847;;
13/11/2004;05.00.00;1;907;-200;3,7;691;111;927;71;1173;702;15,8;59,9;1,0693;;
13/11/2004;06.00.00;1;938;-200;3,8;702;147;904;75;1185;753;15,2;61,8;1,0602;;
13/11/2004;07.00.00;0,9;925;-200;3,3;672;140;991;86;1154;709;16,1;55,4;1,0089;;
13/11/2004;08.00.00;2,1;1157;-200;9,7;967;421;678;124;1365;1087;14,9;64,1;1,0773;;
13/11/2004;09.00.00;2,1;1169;-200;10,7;1003;350;665;128;1409;1126;15,6;62,0;1,0904;;
13/11/2004;10.00.00;3,1;1312;-200;14,7;1139;550;565;164;1568;1386;17,9;54,6;1,1100;;
13/11/2004;11.00.00;3,8;1347;-200;17,6;1227;589;539;199;1627;1476;21,1;44,5;1,0964;;
13/11/2004;12.00.00;3,7;1321;-200;17,5;1224;537;543;192;1617;1424;20,3;46,7;1,0971;;
13/11/2004;13.00.00;3,6;1267;-200;14,1;1118;473;592;166;1503;1310;21,5;42,7;1,0837;;
13/11/2004;14.00.00;3,3;1234;-200;12,1;1053;364;639;133;1476;1114;21,5;43,1;1,0919;;
13/11/2004;15.00.00;2,1;1101;-200;9,2;947;270;699;118;1374;1029;21,5;43,4;1,0965;;
13/11/2004;16.00.00;2,3;1149;-200;10,6;998;368;664;133;1434;1101;20,8;45,5;1,1054;;
13/11/2004;17.00.00;2,1;1094;-200;9,0;941;318;695;128;1371;1040;19,2;49,6;1,0893;;
13/11/2004;18.00.00;1,9;1056;-200;7,5;878;244;758;116;1308;856;18,3;51,6;1,0732;;
13/11/2004;19.00.00;1,9;1030;-200;8,0;899;234;767;118;1275;836;17,7;51,5;1,0357;;
13/11/2004;20.00.00;2,3;1075;-200;9,1;943;296;752;142;1305;894;17,2;51,5;1,0015;;
13/11/2004;21.00.00;1,7;927;-200;4,7;748;205;888;113;1157;696;15,9;54,9;0,9853;;
13/11/2004;22.00.00;0,8;793;-200;1,8;570;95;1143;59;1036;524;14,0;55,2;0,8807;;
13/11/2004;23.00.00;0,8;796;-200;2,1;589;93;1136;52;1026;506;13,3;53,0;0,8044;;
14/11/2004;00.00.00;0,8;780;-200;1,8;568;100;1190;57;997;453;11,9;55,5;0,7711;;
14/11/2004;01.00.00;0,8;774;-200;1,8;569;100;1222;58;984;434;11,4;54,6;0,7363;;
14/11/2004;02.00.00;0,6;718;-200;1,0;500;63;1401;44;914;373;10,4;53,7;0,6749;;
14/11/2004;03.00.00;0,4;705;-200;0,8;478;-200;1546;-200;885;330;9,9;54,3;0,6609;;
14/11/2004;04.00.00;0,3;689;-200;0,7;470;36;1643;26;863;305;9,8;51,3;0,6225;;
14/11/2004;05.00.00;0,3;678;-200;0,4;427;24;1771;20;853;286;9,5;52,2;0,6198;;
14/11/2004;06.00.00;0,2;655;-200;0,2;402;20;2077;17;814;268;10,0;45,7;0,5598;;
14/11/2004;07.00.00;0,2;649;-200;0,2;397;25;2062;21;798;261;10,2;41,9;0,5209;;
14/11/2004;08.00.00;0,3;647;-200;0,3;412;39;1964;29;779;274;10,6;36,1;0,4624;;
14/11/2004;09.00.00;0,3;667;-200;0,4;429;57;1793;39;790;291;10,7;36,0;0,4623;;
14/11/2004;10.00.00;0,4;669;-200;0,5;444;59;1664;41;791;304;10,8;35,4;0,4583;;
14/11/2004;11.00.00;0,4;667;-200;0,6;455;65;1716;44;786;301;11,4;32,9;0,4435;;
14/11/2004;12.00.00;0,6;705;-200;1,1;508;93;1494;54;820;329;12,4;32,0;0,4583;;
14/11/2004;13.00.00;0,6;710;-200;1,2;523;112;1479;62;827;350;12,4;31,3;0,4500;;
14/11/2004;14.00.00;0,6;713;-200;1,4;539;110;1593;62;829;380;12,2;31,8;0,4514;;
14/11/2004;15.00.00;0,5;703;-200;1,1;512;81;2121;48;837;356;10,5;37,9;0,4821;;
14/11/2004;16.00.00;0,6;738;-200;1,3;529;100;1991;59;876;383;9,6;44,2;0,5289;;
14/11/2004;17.00.00;0,7;795;-200;1,8;569;109;1773;63;959;429;8,2;57,9;0,6293;;
14/11/2004;18.00.00;1,4;861;-200;4,7;750;148;1481;78;1051;556;7,3;63,5;0,6519;;
14/11/2004;19.00.00;1,2;836;-200;3,0;653;207;1798;99;978;537;8,4;55,7;0,6155;;
14/11/2004;20.00.00;1,1;812;-200;3,0;652;210;1586;106;964;554;9,1;49,6;0,5765;;
14/11/2004;21.00.00;1;771;-200;2,8;642;180;1678;97;915;518;10,0;41,4;0,5102;;
14/11/2004;22.00.00;0,6;711;-200;1,6;556;109;1938;67;840;416;10,4;36,2;0,4561;;
14/11/2004;23.00.00;0,8;741;-200;2,3;607;128;1312;73;865;433;11,3;32,3;0,4329;;
15/11/2004;00.00.00;0,6;696;-200;1,3;532;96;1416;62;814;393;10,9;33,5;0,4378;;
15/11/2004;01.00.00;0,5;692;-200;1,1;507;65;1483;44;811;353;10,6;34,9;0,4455;;
15/11/2004;02.00.00;0,3;679;-200;0,6;449;42;1666;31;800;314;10,7;36,1;0,4639;;
15/11/2004;03.00.00;0,2;676;-200;0,4;429;-200;1750;-200;803;296;11,0;37,3;0,4880;;
15/11/2004;04.00.00;-200;681;-200;0,4;428;24;1768;21;817;297;10,7;39,2;0,5045;;
15/11/2004;05.00.00;0,3;683;-200;0,4;426;28;1775;22;805;302;10,4;38,6;0,4862;;
15/11/2004;06.00.00;0,4;704;-200;0,8;478;55;1498;41;821;348;10,4;37,4;0,4717;;
15/11/2004;07.00.00;0,7;767;-200;2,0;588;181;1292;94;885;508;10,5;37,0;0,4707;;
15/11/2004;08.00.00;2;964;-200;8,7;928;480;871;167;1130;936;10,7;37,9;0,4870;;
15/11/2004;09.00.00;2,4;925;-200;8,6;923;442;841;162;1115;944;11,1;38,1;0,5023;;
15/11/2004;10.00.00;1,8;883;-200;6,8;849;361;910;141;1053;843;12,6;36,6;0,5314;;
15/11/2004;11.00.00;1,6;894;-200;6,2;820;288;932;127;1072;820;13,8;36,2;0,5690;;
15/11/2004;12.00.00;1,7;881;-200;6,4;831;330;911;116;1074;793;13,4;37,1;0,5683;;
15/11/2004;13.00.00;1,8;867;-200;6,7;842;300;909;104;1077;737;13,5;34,9;0,5393;;
15/11/2004;14.00.00;1,7;856;-200;6,2;821;239;937;111;1043;718;13,7;32,2;0,5032;;
15/11/2004;15.00.00;1,7;862;-200;6,7;843;265;930;114;1032;743;13,6;32,1;0,4977;;
15/11/2004;16.00.00;1,7;891;-200;7,8;891;287;874;121;1077;848;13,5;31,8;0,4876;;
15/11/2004;17.00.00;2,6;931;-200;11,5;1032;403;795;164;1098;991;13,5;27,9;0,4287;;
15/11/2004;18.00.00;4;1025;-200;16,7;1202;515;691;194;1263;1191;12,7;28,9;0,4233;;
15/11/2004;19.00.00;3,8;1029;-200;16,6;1198;446;694;175;1305;1169;12,6;30,2;0,4384;;
15/11/2004;20.00.00;4;1038;-200;16,3;1190;501;685;180;1291;1167;12,3;32,0;0,4553;;
15/11/2004;21.00.00;2,4;904;-200;8,6;924;355;846;147;1083;966;12,0;34,3;0,4787;;
15/11/2004;22.00.00;1,4;844;-200;5,4;782;217;969;112;1003;796;11,6;37,3;0,5095;;
15/11/2004;23.00.00;1,3;839;-200;4,0;711;180;1029;94;990;712;11,3;40,3;0,5406;;
16/11/2004;00.00.00;1,3;844;-200;3,9;705;167;1035;91;986;701;11,3;41,8;0,5610;;
16/11/2004;01.00.00;1;800;-200;2,8;641;126;1113;76;957;591;11,2;42,0;0,5582;;
16/11/2004;02.00.00;0,8;786;-200;2,2;596;113;1178;73;937;609;11,0;42,6;0,5595;;
16/11/2004;03.00.00;0,6;737;-200;0,9;492;-200;1391;-200;880;467;11,2;41,3;0,5498;;
16/11/2004;04.00.00;0,4;732;-200;0,7;472;37;1461;32;866;391;11,1;40,8;0,5395;;
16/11/2004;05.00.00;0,5;737;-200;0,7;468;50;1481;40;869;395;10,7;41,8;0,5360;;
16/11/2004;06.00.00;0,5;778;-200;1,2;517;96;1330;63;890;510;10,2;43,6;0,5405;;
16/11/2004;07.00.00;0,9;867;-200;3,3;669;271;1069;119;981;779;10,1;44,0;0,5434;;
16/11/2004;08.00.00;3,5;1248;-200;16,6;1197;892;641;202;1405;1395;10,1;45,6;0,5632;;
16/11/2004;09.00.00;5,2;1389;-200;26,3;1463;1071;518;222;1694;1706;11,3;43,9;0,5867;;
16/11/2004;10.00.00;4,3;1184;-200;16,4;1193;839;626;212;1327;1479;14,5;33,8;0,5541;;
16/11/2004;11.00.00;3,5;1160;-200;15,5;1165;713;655;219;1325;1403;17,5;26,4;0,5228;;
16/11/2004;12.00.00;2,6;982;-200;10,7;1003;498;1037;189;1117;1072;17,2;22,4;0,4354;;
16/11/2004;13.00.00;2,5;948;-200;11,1;1017;389;1065;147;1077;929;17,3;20,4;0,4011;;
16/11/2004;14.00.00;2,8;1017;-200;11,7;1039;457;769;161;1149;1024;18,1;21,0;0,4321;;
16/11/2004;15.00.00;2,2;985;-200;10,9;1011;425;779;148;1138;1010;17,9;22,3;0,4537;;
16/11/2004;16.00.00;2,4;1017;-200;11,4;1029;483;768;148;1160;1046;17,6;23,7;0,4730;;
16/11/2004;17.00.00;3,5;1121;-200;16,3;1190;604;673;188;1297;1264;16,7;25,9;0,4886;;
16/11/2004;18.00.00;4,2;1129;-200;18,5;1255;648;634;206;1370;1365;14,8;29,6;0,4965;;
16/11/2004;19.00.00;3,1;1101;-200;14,5;1134;427;683;168;1283;1281;13,6;34,0;0,5251;;
16/11/2004;20.00.00;3,2;1182;-200;15,8;1175;461;637;171;1363;1463;13,4;40,4;0,6178;;
16/11/2004;21.00.00;2,8;1144;-200;13,2;1091;436;671;171;1295;1388;11,8;44,3;0,6121;;
16/11/2004;22.00.00;2,2;1046;-200;7,8;890;300;791;142;1109;1195;10,7;47,5;0,6108;;
16/11/2004;23.00.00;1,8;990;-200;6,1;817;277;849;134;1071;1111;10,2;49,4;0,6138;;
17/11/2004;00.00.00;1,7;974;-200;5,0;764;196;910;107;1029;992;9,5;51,0;0,6045;;
17/11/2004;01.00.00;1,6;953;-200;5,3;778;277;885;121;1051;1019;7,7;57,9;0,6107;;
17/11/2004;02.00.00;1,1;868;-200;2,9;647;131;1054;85;962;828;8,4;54,5;0,6022;;
17/11/2004;03.00.00;0,8;833;-200;1,9;574;-200;1150;-200;930;752;7,9;55,4;0,5930;;
17/11/2004;04.00.00;0,7;786;-200;1,2;522;97;1253;68;910;699;6,2;61,0;0,5824;;
17/11/2004;05.00.00;0,8;834;-200;1,6;551;105;1193;69;917;719;6,8;58,6;0,5813;;
17/11/2004;06.00.00;0,9;845;-200;2,0;583;138;1132;81;929;761;5,7;62,7;0,5801;;
17/11/2004;07.00.00;1,2;929;-200;4,0;713;183;987;92;1002;830;5,9;62,0;0,5811;;
17/11/2004;08.00.00;3,3;1234;-200;15,4;1161;664;629;200;1386;1318;6,3;61,7;0,5926;;
17/11/2004;09.00.00;3,8;1270;-200;19,0;1267;611;565;201;1434;1482;7,5;58,8;0,6117;;
17/11/2004;10.00.00;3,2;1241;-200;14,6;1135;600;622;213;1280;1474;11,4;45,4;0,6113;;
17/11/2004;11.00.00;-200;1268;-200;16,0;1180;-200;593;-200;1323;1632;14,1;39,2;0,6278;;
17/11/2004;12.00.00;3,2;1248;-200;14,4;1131;878;615;187;1296;1592;13,3;42,3;0,6448;;
17/11/2004;13.00.00;4,2;1317;-200;19,0;1269;905;554;205;1446;1679;14,7;38,9;0,6462;;
17/11/2004;14.00.00;4,3;1308;-200;20,3;1306;808;553;212;1471;1670;16,5;32,9;0,6127;;
17/11/2004;15.00.00;4;1321;-200;19,5;1281;858;557;198;1442;1650;17,4;32,7;0,6422;;
17/11/2004;16.00.00;4,1;1360;-200;21,0;1325;839;535;171;1513;1692;17,3;33,9;0,6627;;
17/11/2004;17.00.00;7,8;1659;-200;35,9;1685;1290;423;272;1946;2155;16,0;41,5;0,7483;;
17/11/2004;18.00.00;10,2;1802;-200;47,7;1924;748;356;192;2235;2452;13,7;52,8;0,8244;;
17/11/2004;19.00.00;6,6;1549;-200;30,1;1553;1148;446;288;1796;2032;13,0;55,1;0,8240;;
17/11/2004;20.00.00;4,3;1407;-200;22,0;1351;729;516;254;1557;1751;12,4;56,8;0,8141;;
17/11/2004;21.00.00;4,9;1374;-200;19,0;1268;810;536;267;1531;1675;10,7;62,1;0,7972;;
17/11/2004;22.00.00;2,6;1127;-200;9,2;948;427;703;198;1188;1312;10,5;61,1;0,7755;;
17/11/2004;23.00.00;2,3;1096;-200;7,1;860;274;777;145;1131;1179;9,7;62,5;0,7509;;
18/11/2004;00.00.00;2,7;1119;-200;8,2;908;387;735;167;1173;1197;8,8;65,5;0,7435;;
18/11/2004;01.00.00;2,2;999;-200;5,1;771;235;864;127;1068;995;8,8;63,8;0,7236;;
18/11/2004;02.00.00;2;987;-200;5,6;794;225;852;119;1106;971;8,5;65,0;0,7221;;
18/11/2004;03.00.00;1,3;912;-200;3,5;685;-200;934;-200;1050;876;7,5;69,3;0,7201;;
18/11/2004;04.00.00;1,2;893;-200;3,8;701;185;935;84;1045;844;6,4;74,0;0,7134;;
18/11/2004;05.00.00;1,1;878;-200;3,6;687;212;964;89;1035;813;5,9;76,6;0,7179;;
18/11/2004;06.00.00;1,4;996;-200;6,6;841;358;797;122;1127;1005;6,1;76,7;0,7271;;
18/11/2004;07.00.00;2,1;1119;-200;9,9;974;531;710;162;1224;1170;6,8;74,5;0,7415;;
18/11/2004;08.00.00;4,5;1407;-200;21,5;1339;992;531;225;1584;1533;7,7;72,5;0,7666;;
18/11/2004;09.00.00;5,6;1503;-200;27,8;1498;1132;469;249;1749;1783;8,9;67,4;0,7714;;
18/11/2004;10.00.00;5,6;1446;-200;22,9;1374;1195;499;282;1560;1818;11,4;58,3;0,7868;;
18/11/2004;11.00.00;4,7;1416;-200;20,2;1302;1120;526;278;1471;1826;13,4;52,8;0,8086;;
18/11/2004;12.00.00;4,2;1448;-200;19,7;1288;870;518;251;1506;1839;15,8;50,1;0,8920;;
18/11/2004;13.00.00;3,6;1282;-200;13,8;1111;570;586;208;1455;1428;18,3;50,0;1,0431;;
18/11/2004;14.00.00;3,2;1271;-200;15,3;1157;384;572;187;1483;1353;18,8;49,2;1,0548;;
18/11/2004;15.00.00;3,1;1321;-200;15,9;1178;381;552;182;1539;1491;18,4;49,6;1,0391;;
18/11/2004;16.00.00;3,8;1362;-200;17,4;1223;541;535;212;1597;1517;18,3;51,0;1,0586;;
18/11/2004;17.00.00;3,9;1316;-200;17,6;1228;484;540;174;1610;1413;17,6;53,1;1,0596;;
18/11/2004;18.00.00;4,6;1374;-200;20,4;1307;549;521;220;1709;1429;17,3;53,6;1,0472;;
18/11/2004;19.00.00;4,9;1388;-200;22,6;1367;596;500;214;1722;1503;16,8;55,2;1,0480;;
18/11/2004;20.00.00;5,4;1422;-200;25,1;1432;620;474;212;1852;1636;16,6;56,5;1,0551;;
18/11/2004;21.00.00;4,3;1281;-200;17,2;1216;542;548;191;1604;1687;16,3;58,1;1,0648;;
18/11/2004;22.00.00;3,1;1192;-200;11,7;1040;381;640;160;1441;1405;15,9;59,0;1,0590;;
18/11/2004;23.00.00;2,5;1108;-200;9,2;945;270;692;130;1355;1199;15,9;59,4;1,0628;;
19/11/2004;00.00.00;2,4;1071;-200;7,7;885;284;740;133;1298;1090;15,7;60,9;1,0774;;
19/11/2004;01.00.00;1,9;999;-200;5,6;793;204;817;110;1242;898;16,1;59,5;1,0811;;
19/11/2004;02.00.00;1,3;925;-200;3,3;670;93;940;65;1173;663;15,5;63,8;1,1119;;
19/11/2004;03.00.00;1,2;886;-200;2,3;608;-200;1013;-200;1143;611;14,9;65,3;1,1018;;
19/11/2004;04.00.00;1,1;888;-200;2,1;590;51;1009;41;1152;625;14,7;64,4;1,0704;;
19/11/2004;05.00.00;0,9;863;-200;1,3;531;45;1097;36;1095;606;14,7;59,8;0,9968;;
19/11/2004;06.00.00;1;870;-200;1,6;550;68;1126;45;1078;515;15,4;55,9;0,9722;;
19/11/2004;07.00.00;1,6;1043;-200;5,3;776;198;800;98;1248;826;14,5;63,0;1,0319;;
19/11/2004;08.00.00;4,8;1478;-200;20,5;1310;633;492;194;1775;1542;14,7;63,1;1,0513;;
19/11/2004;09.00.00;5,9;1436;-200;22,7;1371;548;458;191;1808;1626;15,2;62,2;1,0641;;
19/11/2004;10.00.00;5,6;1354;-200;16,7;1201;588;529;193;1593;1538;16,1;59,2;1,0736;;
19/11/2004;11.00.00;3,5;1290;-200;13,8;1110;612;571;231;1512;1441;17,0;55,9;1,0741;;
19/11/2004;12.00.00;2,8;1203;-200;11,8;1043;428;617;202;1470;1217;17,6;52,2;1,0396;;
19/11/2004;13.00.00;3,6;1298;-200;15,2;1156;463;549;188;1582;1320;17,3;55,4;1,0836;;
19/11/2004;14.00.00;4,8;1352;-200;17,9;1236;479;522;184;1659;1368;17,8;53,5;1,0833;;
19/11/2004;15.00.00;5;1247;-200;14,8;1142;469;574;222;1547;1199;18,3;52,3;1,0922;;
19/11/2004;16.00.00;5,6;1375;-200;18,3;1247;583;531;221;1650;1375;18,3;52,8;1,1016;;
19/11/2004;17.00.00;7,5;1553;-200;24,4;1414;760;455;193;1851;1682;17,7;56,6;1,1330;;
19/11/2004;18.00.00;7,2;1521;-200;25,0;1430;691;449;187;1907;1761;17,3;58,2;1,1435;;
19/11/2004;19.00.00;8,3;1623;-200;29,8;1547;832;414;188;2040;1883;16,2;62,6;1,1455;;
19/11/2004;20.00.00;8,6;1510;-200;27,9;1501;881;456;185;1901;1855;15,2;57,5;0,9829;;
19/11/2004;21.00.00;4,3;837;-200;6,5;835;390;896;146;960;1078;14,2;27,7;0,4451;;
19/11/2004;22.00.00;2,6;667;-200;3,6;689;207;1210;120;709;620;13,4;14,3;0,2185;;
19/11/2004;23.00.00;2,6;695;-200;4,0;711;204;1193;110;739;645;12,8;14,8;0,2180;;
20/11/2004;00.00.00;2,7;683;-200;3,6;686;243;1240;121;702;627;12,2;14,0;0,1988;;
20/11/2004;01.00.00;2,7;695;-200;4,0;709;264;1236;126;717;645;12,0;14,5;0,2029;;
20/11/2004;02.00.00;2,6;703;-200;3,5;685;215;1218;117;734;641;10,8;17,0;0,2193;;
20/11/2004;03.00.00;2,4;698;-200;2,4;614;-200;1286;-200;718;591;10,4;19,2;0,2420;;
20/11/2004;04.00.00;-200;714;-200;2,3;605;146;1278;94;738;594;9,7;22,5;0,2698;;
20/11/2004;05.00.00;0,6;692;-200;1,5;546;92;1347;70;697;500;9,0;23,1;0,2648;;
20/11/2004;06.00.00;0,7;729;-200;2,8;639;174;1234;96;773;628;8,7;24,7;0,2785;;
20/11/2004;07.00.00;1,2;880;-200;6,0;812;294;928;136;954;1040;6,9;39,4;0,3948;;
20/11/2004;08.00.00;2;974;-200;11,1;1019;412;769;177;1122;1159;6,3;44,8;0,4310;;
20/11/2004;09.00.00;2,8;1086;-200;15,3;1157;573;674;214;1237;1330;7,2;43,2;0,4417;;
20/11/2004;10.00.00;2,9;1087;-200;17,1;1213;661;668;243;1216;1402;11,9;27,9;0,3882;;
20/11/2004;11.00.00;2,2;933;-200;10,3;990;555;849;192;956;1104;14,8;17,9;0,2977;;
20/11/2004;12.00.00;1,6;852;-200;8,5;919;363;967;149;831;855;14,8;14,3;0,2397;;
20/11/2004;13.00.00;1,5;882;-200;10,4;993;302;902;141;941;862;14,7;15,5;0,2586;;
20/11/2004;14.00.00;1,9;888;-200;10,9;1009;340;866;137;937;973;14,7;16,6;0,2756;;
20/11/2004;15.00.00;1,5;878;-200;10,6;1000;306;880;138;942;936;14,8;15,6;0,2615;;
20/11/2004;16.00.00;1,8;892;-200;11,1;1018;377;879;149;931;1009;15,3;14,3;0,2462;;
20/11/2004;17.00.00;3,4;1117;-200;21,1;1327;625;692;196;1302;1475;13,5;19,5;0,3003;;
20/11/2004;18.00.00;4,6;1252;-200;22,3;1359;870;604;239;1380;1765;11,1;31,8;0,4187;;
20/11/2004;19.00.00;1,6;1012;-200;10,6;999;421;785;164;1057;1329;10,2;33,4;0,4143;;
20/11/2004;20.00.00;1,2;1025;-200;8,4;916;294;832;149;1018;1262;9,5;35,9;0,4273;;
20/11/2004;21.00.00;1,2;1033;-200;7,6;881;339;855;159;999;1230;8,0;39,8;0,4286;;
20/11/2004;22.00.00;0,9;1008;-200;7,1;861;260;858;149;991;1229;6,6;44,1;0,4333;;
20/11/2004;23.00.00;0,7;992;-200;7,2;867;256;876;133;997;1196;6,1;45,2;0,4295;;
21/11/2004;00.00.00;2,5;1187;-200;13,9;1114;572;700;216;1193;1433;5,2;50,8;0,4520;;
21/11/2004;01.00.00;1,5;1065;-200;9,7;968;428;808;196;1059;1249;4,9;53,0;0,4629;;
21/11/2004;02.00.00;0,5;889;-200;4,9;760;195;968;120;919;983;5,3;48,7;0,4364;;
21/11/2004;03.00.00;0,3;901;-200;5,1;767;-200;961;-200;944;965;4,2;53,6;0,4454;;
21/11/2004;04.00.00;0,5;875;-200;5,6;795;160;928;101;965;932;3,1;56,3;0,4368;;
21/11/2004;05.00.00;0,1;808;-200;2,8;636;101;1120;75;862;770;4,1;52,2;0,4338;;
21/11/2004;06.00.00;0,2;858;-200;2,7;633;97;1136;73;878;788;3,5;55,9;0,4431;;
21/11/2004;07.00.00;-200;819;-200;3,6;690;127;1051;84;907;819;1,8;61,7;0,4376;;
21/11/2004;08.00.00;0,2;862;-200;4,9;757;227;983;116;938;879;1,3;65,3;0,4457;;
21/11/2004;09.00.00;0,5;877;-200;5,6;793;253;944;132;951;924;3,2;57,0;0,4434;;
21/11/2004;10.00.00;0,4;941;-200;6,4;832;234;914;125;970;964;7,2;42,8;0,4356;;
21/11/2004;11.00.00;0,8;983;-200;6,8;846;291;871;148;996;1055;10,3;34,2;0,4291;;
21/11/2004;12.00.00;1,5;1067;-200;10,1;981;402;755;186;1104;1383;10,9;33,8;0,4393;;
21/11/2004;13.00.00;1,9;1100;-200;11,2;1022;492;752;193;1101;1367;12,2;30,0;0,4245;;
21/11/2004;14.00.00;1,1;958;-200;8,7;928;351;841;174;986;1120;13,3;24,3;0,3686;;
21/11/2004;15.00.00;0,3;866;-200;5,0;763;160;1018;106;859;775;15,2;18,7;0,3214;;
21/11/2004;16.00.00;0,9;1018;-200;8,2;907;292;889;127;981;1150;14,9;21,7;0,3646;;
